codigo;loja;nome;N Fantasia;endereco;complemento;bairro;uf;codigo_municipio;municipio;cep;pais;cnpj_cpf;ins_estadual;latitude;longitude;vendedor;rede;regiao
218;1;DELI E CIA DELICATESSEN LTDA;DELI E CIA GRACA;AV EUCLIDES DA CUNHA 79;;GRACA;BA;27408;SALVADOR;40150-120;105;08.957.752/0001-57;74571398;-12.9759518;-38.4699474;RICARDO;Outros;Suburbio e regiao
259;1;FRUTOS DA TERRA MINIMERCADO LTDA - ME;FRUTOS DA TERRA;R DR JULIO DE MELO , 538;;CENTRO;PE;11101;PETROLINA;56302-150;105;05.370.733/0001-31;29649536;-9.400515100000002;-40.4949067;ANTONIO;Outros;Petrolina e regiao
1456;12;ARMAZEM MATEUS S.A.;MATEUS CD - FEIRA DE SANTANA/BA;ROD BA 502 SN;;BOA HORA;BA;29305;SAO GONCALO DOS CAMPOS;44330-000;105;23.439.441/0058-25;203.844.342;-12.4023581;-38.9553069;RICARDO;Mateus;Feira e regiao
1600;1;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS S;DIST SAO ROQUE STA MONICA;AV EDUARDO FROES DA MOTA;;SANTA MONICA;BA;10800;FEIRA DE SANTANA;44078-015;105;03.705.630/0001-50;53234111;-12.2640669;-38.9327779;VINICIUS;Sao Roque;Feira e regiao
1600;2;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE CENTRO;R CASTRO ALVES 1473;;CENTRO;BA;10800;FEIRA DE SANTANA;44001-184;105;03.705.630/0002-30;65.232.825;-12.253787;-38.9610589;VINICIUS;Sao Roque;Feira e regiao
1600;3;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE  MANGABEIRA;AV FRANCISCO FRAGA MAIA SN;;MANGABEIRA;BA;10800;FEIRA DE SANTANA;44056-232;105;03.705.630/0004-00;96.631.649;-12.2188666;-38.9517577;VINICIUS;Sao Roque;Feira e regiao
1600;4;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE CALUMBI;R TOME DE SOUZA 259;;CALUMBI;BA;10800;FEIRA DE SANTANA;44008-405;105;03.705.630/0011-21;183.298.450;-12.2554311;-38.9758896;VINICIUS;Sao Roque;Feira e regiao
1600;5;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE SIM;AV ARTEMIA PIRES FREITAS CN;;SIM;BA;10800;FEIRA DE SANTANA;44085-370;105;03.705.630/0005-83;9.958.135;-12.2462905;-38.9167333;VINICIUS;Sao Roque;Feira e regiao
1600;6;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE STO ESTEVAO;AVENIDA GETULIO VARGAS 197;;CENTRO;BA;28802;SANTO ESTEVAO;44190-000;105;03.705.630/0015-55;211.680.039;-12.4329155;-39.2489784;VINICIUS;Sao Roque;Feira e regiao
1600;7;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;DIST SAO ROQUE CONCEICAO;RUA CALAMAR 267;;CONCEICAO;BA;10800;FEIRA DE SANTANA;44065-104;105;03.705.630/0013-93;211.679.860;-12.2337558;-38.9414165;VINICIUS;Sao Roque;Feira e regiao
1600;8;DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS SAO ROQUE LTDA;SAO ROQUE ARTEMIA PIRES;AVENIDA ARTEMIA PIRES FREITAS 9000;;SIM;BA;10800;FEIRA DE SANTANA;44085-370;105;03.705.630/0014-74;211.679.978;-12.2467009;-38.9049844;VINICIUS;Sao Roque;Feira e regiao
1647;2;BOMPRECO BAHIA SUPERMERCADOS LTDA;BOM PRECO BA;RODOVIA BA 093 - 4120;;PALMARES;BA;30709;SIMOES FILHO;43700-000;105;97.422.620/0146-15;134883850;-12.7533149;-38.4000713;VINICIUS;Bompreco;Simoes Filho e regiao
1647;5;BOMPRECO BAHIA SUPERMERCADOS LTDA;WALMART - CHAME CHAME;AV CENTENARIO 2786;LOJA B515;CHAME-CHAME;BA;27408;SALVADOR;40157-151;105;97.422.620/0010-41;000.118.145;-13.0023633;-38.5213128;VINICIUS;Bompreco;Suburbio e regiao
1647;8;BOMPRECO BAHIA SUPERMERCADOS LTDA;BIG BOMPRECO PORTAO;AV SANTOS DUMONT 7650;PORTAO;LAURO DE FREITAS;BA;19207;LAURO DE FREITAS;42700-130;105;97.422.620/0068-68;50807172;-12.8971203;-38.3298367;VINICIUS;Bompreco;Lauro e regiao
1647;10;BOMPRECO BAHIA SUPERMERCADOS LTDA;BOMPRECO - PITUBA;R PERNAMBUCO 510;;PITUBA;BA;27408;SALVADOR;41830-391;105;97.422.620/0009-08;000.106.959;-13.0016953;-38.4578832;VINICIUS;Bompreco;Pituba e regiao
1763;1;PONTO VERDE COMERCIO DE ALIMENTOS LTDA;PONTO VERDE SETE PORTAS;LRG DAS SETE PORTAS, 06;ED EL CIDADE TERREO SOBRE LOJA;SETE PORTAS;BA;27408;SALVADOR;40040-375;105;00.658.059/0001-71;41985878;-12.9696853;-38.499293;VINICIUS;Redemix;Suburbio e regiao
1763;2;PONTO VERDE COMERCIO DE ALIMENTOS LTDA;PONTO VERDE IAPI;RUA CONDE DE PORTO ALEGRE, SN;QUADRA 01 LOTE 02;IAPI;BA;27408;SALVADOR;40330-201;105;00.658.059/0002-52;49394407;-12.9550596;-38.4841721;VINICIUS;Redemix;Pituba e regiao
1763;3;PONTO VERDE COMERCIO DE ALIMENTOS LTDA;PONTO VERDE VILA LAURA;RUA RAUL LEITE, 116;;VILA LAURA;BA;27408;SALVADOR;40270-010;105;00.658.059/0003-33;50009088;-12.9721216;-38.4880709;VINICIUS;Redemix;Vila Canaria e regiao
1824;1;GRAL PANIFICACAO EIRELI;GRAL PANIFICACAO;ALAMEDA PADUA N 126;;PITUBA;BA;27408;SALVADOR;41830-480;105;23.793.817/0001-60;129254610;-13.0018771;-38.4626489;RICARDO;Outros;Pituba e regiao
1872;1;CARBALLO FARO IMPORTACAO E DISTRIBUICAO;CARBALLO FARO - PITUBA;AV. PAULO VI   N1498;;PITUBA;BA;27408;SALVADOR;41810-001;105;12.765.924/0002-49;126624748;-12.9900847;-38.4612263;RICARDO;Carballo;Pituba e regiao
1872;3;CARBALLO FARO IMPORTACAO E DISTRIBUICAO LTDA;CARBALLO FARO - HORTO;AV SANTA LUZIA, 985;LOJA LOT PARQUE FLORESTAL LOTE 0073;FORTO FLORESTAL;BA;27408;SALVADOR;40295-050;105;12.765.924/0003-20;134311791;-13.0038859;-38.4859573;RICARDO;Carballo;Vasco e regiao
1872;4;CARBALLO FARO IMPORTACAO E DISTRIBUICAO LTDA;CARBALLO FARO ALPHAVILLE;AV ALPHAVILLE, 199;EDIF CARLOS FABRICIO LEITE COSTA SL 01;ALPHAVILLE I;BA;27408;SALVADOR;41701-015;105;12.765.924/0004-00;152426901;-12.9393301;-38.4043919;RICARDO;Carballo;Paralela e regiao
1899;12;SENDAS DISTRIBUIDORA;ASSAI VITORIA CONQUISTA;AVENIDA ANEL DE CONTORNO SN;;FELICIA;BA;33307;VITORIA DA CONQUISTA;45055-686;105;06.057.223/0317-27;131807514;-14.8468299;-40.8867026;NIXON;Assai;Conquista e regiao
1899;13;SENDAS DISTRIBUIDORA;ASSAI FEIRA SOBRADINHO;AVENIDA EDUARDO FROES DE MOTA  SN;;SOBRADINHO;BA;10800;FEIRA DE SANTANA;44021-215;105;06.057.223/0314-84;131694439;-12.2318182;-38.9562246;NIXON;Assai;Feira e regiao
1899;15;SENDAS DISTRIBUIDORA;ASSAI JEQUIE;AVENIDA CESAS BORGES SN;PARTE1;SAO JUDAS TADEU;BA;18001;JEQUIE;45203-830;105;06.057.223/0313-01;131656891;-13.8510437;-40.0724249;ANTONIO;Assai;Conquista e regiao
1899;34;SENDAS DISTRIBUIDORA S/A;ASSAI LAURO DE FREITAS;AV SANTOS DUMONT 2239;;ESTRADA DO COCO;BA;19207;LAURO DE FREITAS;42700-130;105;06.057.223/0324-56;133.122.260;-12.8986074;-38.3329651;NIXON;Assai;Lauro e regiao
1899;35;SENDAS DISTRIBUIDORA S/A;ASSAI CAMACARI;AVENIDA JORGE AMADO;LOTE 02 A;INDUSTRIAL;BA;5701;CAMACARI;42800-311;105;06.057.223/0383-06;152.922.810;-12.7064202;-38.3174187;NIXON;Assai;Camacari e regiao
1899;36;SENDAS DISTRIBUIDORA S/A;ASSAI PARIPE;AV AFRANIO PEIXOTO  SN;;PARIPE;BA;27408;SALVADOR;40800-570;105;06.057.223/0322-94;133.095.856;-12.895636;-38.4797356;NIXON;Assai;Suburbio e regiao
1899;37;SENDAS DISTRIBUIDORA S/A;ASSAI MUSSURUNGA;R PROFESSOR PLINIO GARCEZ DE SENA  1240;;MUSSURUNGA I;BA;27408;SALVADOR;41490-340;105;06.057.223/0424-19;168.999.879;-12.9156934;-38.3664103;NIXON;Assai;Paralela e regiao
1899;38;SENDAS DISTRIBUIDORA S/A;ASSAI PAU DA LIMA;AV ALIOMAR BALEEIRO  2249;TR;VILA CANARIA;BA;27408;SALVADOR;41390-710;105;06.057.223/0381-44;152.849.650;-12.9191748;-38.4117654;NIXON;Assai;Vila Canaria e regiao
1899;39;SENDAS DISTRIBUIDORA S/A;ASSAI CALCADA;R LUIZ REGIS PACHECO 368;;URUGUAI;BA;27408;SALVADOR;40451-360;105;06.057.223/0361-09;143296032;-12.9321149;-38.4916344;NIXON;Assai;Suburbio e regiao
1899;41;SENDAS DISTRIBUIDORA S/A;ASSAI CIDADE NOVA;AV LOMANTO JUNIOR MARGEM BR 116 SN;;CIDADE NOVA;BA;30501;SERRINHA;48700-000;105;06.057.223/0406-37;162.235.030;-11.6721303;-38.9981805;NIXON;Assai;Feira e regiao
1899;42;SENDAS DISTRIBUIDORA S/A;ASSAI JOSE CONRADO DE ARAUJO;R SIMEAO AGUIAR 430;;JOSE CONRADO DE ARAUJO;SE;308;ARACAJU;49085-410;105;06.057.223/0299-00;27.152.081-7;-10.907326;-37.087548;NIXON;Assai;Aracaju e regiao
1899;43;SENDAS DISTRIBUIDORA S/A;ASSAI AEROPORTO;AV MELICIO MACHADO 240;LOTE 01;AEROPORTO;SE;308;ARACAJU;49038-443;105;06.057.223/0404-75;27.166.581-5;-10.9896437;-37.0609661;NIXON;Assai;Aracaju e regiao
1899;44;SENDAS DISTRIBUIDORA S/A;ASSAI PORTO;AV EDUARDO PAIXAO ROCHA 1667;;PORTO;SE;2908;ITABAIANA;49510-190;105;06.057.223/0364-43;27.158.258-8;-10.6974399;-37.4290318;NIXON;Assai;Itabaiana e regiao
1899;51;SENDAS DISTRIBUIDORA S/A;ASSAI BARRIS;R DO SALETE 30;;BARRIS;BA;27408;SALVADOR;40070-200;105;06.057.223/0470-54;183.250.038;-12.98533;-38.5153051;NIXON;Assai;Paralela e regiao
1899;52;SENDAS DISTRIBUIDORA S/A;ASSAI CABULA;R SILVEIRA MARTINS 000119;;CABULA;BA;27408;SALVADOR;41150-000;105;06.057.223/0483-79;188.374.289;-12.9575794;-38.4543532;NIXON;Assai;Brotas e regiao
1899;53;SENDAS DISTRIBUIDORA S/A;ASSAI VASCO DA GAMA 4049;AV VASCO DA GAMA 4049;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;06.057.223/0484-50;188.455.405;-12.9991082;-38.4902139;NIXON;Assai;Vasco e regiao
1899;54;SENDAS DISTRIBUIDORA S/A;ASSAI INACIO BARBOSA;AV ADELIA FRANCO 3735;;INACIO BARBOSA;SE;308;ARACAJU;49040-020;105;06.057.223/0518-33;27.182.055-1;-10.948019;-37.07105670000001;NIXON;Assai;Aracaju e regiao
1899;62;SENDAS DISTRIBUIDORA S/A;ASSAI CABULA;R SILVEIRA MARTINS 000119;;CABULA;BA;27408;SALVADOR;41150-000;105;06.057.223/0483-79;188.374.289;-12.9575794;-38.4543532;NIXON;Assai;Brotas e regiao
1899;63;SENDAS DISTRIBUIDORA S/A;ASSAI VASCO DA GAMA;AV VASCO DA GAMA 4049;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;06.057.223/0484-50;188.455.405;-12.9991082;-38.4902139;NIXON;Assai;Vasco e regiao
1899;65;SENDAS DISTRIBUIDORA S/A;ASSAI INACIO BARBOSA;AV ADELIA FRANCO 3736;;INACIO BARBOSA;SE;308;ARACAJU;49040-020;105;06.057.223/0518-33;27.182.055-1;-10.9473624;-37.0719966;NIXON;Assai;Aracaju e regiao
1899;66;SENDAS DISTRIBUIDORA S/A;ASSAI NOSSA SRA DO SOCORRO;AV EIXO ESTRUTURAL B SN;QUADRA 2 LOTE 1;DISTRITO;SE;4805;NOSSA SENHORA DO SOCORRO;49160-000;105;06.057.223/0478-01;27.179.082-2;-10.8462982;-37.079425;NIXON;Assai;Aracaju e regiao
1899;67;SENDAS DISTRIBUIDORA S/A;ASSAI LUIS ANSELMO;AV ANTONIO CARLOS MAGALHAES 001400;;LUIS ANSELMO;BA;27408;SALVADOR;40260-700;105;06.057.223/0552-35;193.972.607;-12.985645;-38.4665755;NIXON;Assai;Brotas e regiao
1899;74;SENDAS DISTRIBUIDORA S/A;ASSAI IMBUI;AV LUIS VIANA FILHO 3056;LOJA TRECHO A;IMBUI;BA;27408;SALVADOR;41720-200;105;06.057.223/0541-82;191902820;-12.9630457;-38.4320292;NIXON;Assai;Paralela e regiao
1899;75;SENDAS DISTRIBUIDORA S/A;ASSAI TOMBA;AV EDUARDO FROES DA MOTA 2500;;TOMBA;BA;10800;FEIRA DE SANTANA;44090-156;105;06.057.223/0451-91;178197353;-12.2862153;-38.9528391;NIXON;Assai;Feira e regiao
1899;79;SENDAS DISTRIBUIDORA S/A;ASSAI PETROLINA;AV SETE DE SETEMBRO SN;ANEXO AREA 2 A 1;ANTONIO CASSIMIRO;PE;11101;PETROLINA;56330-900;105;06.057.223/0477-20;0985934-98;-9.37701;-40.4986502;ANTONIO;Assai;Petrolina e regiao
1899;80;SENDAS DISTRIBUIDORA S/A;ASSAI SR DO BONFIM;RUA OTAVIO JOSE DE CARVALHO 650;;UMBURANA;BA;30105;SENHOR DO BONFIM;48970-000;105;06.057.223/0407-18;162.235.149;-10.4635334;-40.1779463;ANTONIO;Assai;Sr Bonfim e regiao
1899;81;SENDAS DISTRIBUIDORA S/A;ASSAI JUAZEIRO;AVENIDA SAO JOAO 1947;;JARDIM VITORIA;BA;18407;JUAZEIRO;48900-441;105;06.057.223/0315-65;131.710.674;-9.4263531;-40.5059149;ANTONIO;Assai;Petrolina e regiao
1926;1;JOSE ORICELIO FURTADO ME;FEIRAO DAS FRUTAS ATRAS DA BANCA;RUA SAO FRANCISCO N 559;;ATRAS DA BANCA;PE;11101;PETROLINA;56308-060;105;08.473.979/0001-27;34541349;-9.3987522;-40.5068069;ANTONIO;Outros;Petrolina e regiao
1926;2;HORTIFRUTI FEIRAO DAS FRUTAS LTDA;FEIRAO DAS FRUTAS MARIA AUXILIADORA;AV MONSENHOR ANGELO SAMPAIO 487;;MARIA AUXILIADORA;PE;11101;PETROLINA;56330-300;105;08.473.979/0002-08;111128161;-9.3898532;-40.4893922;ANTONIO;Outros;Petrolina e regiao
2088;6;PAJEU NORDESTE LTDA;PAJEU PETROLINA KM2;R ANIZIO MOURA LEAL AV CEAP 86;;km2;PE;11101;PETROLINA;56306-475;105;02.814.573/0009-31;0308834-07;-9.392307;-40.4899268;ANTONIO;Outros;Petrolina e regiao
2088;11;PAJEU NORDESTE LTDA;PAJEU PETROLINA FILIAL 15;AVENIDA DOUTOR ULISSES GUIMARAES 110;;JARDIM AMAZONAS;PE;11101;PETROLINA;56318-525;105;02.814.573/0017-41;0440481-57;-9.3790409;-40.53415469999999;ANTONIO;Outros;Petrolina e regiao
2399;1;GA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;PARIS DELICATESSEN;AV PROFESSOR PINTO DE AGUIAR, 293;CS;PITUACU;BA;27408;SALVADOR;41740-090;105;29.590.340/0001-00;146347870;-12.9627143;-38.4040578;RICARDO;Outros;Paralela e regiao
2459;33;MATEUS SUPERMERCADOS S.A.;MATEUS PETROLINA;R O SN;GLEBA 1 REMANESCENTE;DISTRITO INDUSTRIAL;PE;11101;PETROLINA;56310-770;105;03.995.515/0232-99;0981067-67;-9.3811538;-40.53051749999999;ANTONIO;Mateus;Petrolina e regiao
2459;34;MATEUS SUPERMERCADOS S.A.;MATEUS JACOBINA;AV CENTENARIO 532;;NAZARE;BA;17508;JACOBINA;44700-000;105;03.995.515/0246-94;189709394;-11.1815532;-40.53549659999999;ANTONIO;Mateus;Sr Bonfim e regiao
2459;41;MATEUS SUPERMERCADOS S.A.;MATEUS JUAZEIRO;ROD BR 407 SN;;DISTRITO INDUSTRIAL;BA;18407;JUAZEIRO;48909-725;105;03.995.515/0231-08;183.305.794;-9.6720006;-40.3836002;ANTONIO;Mateus;Petrolina e regiao
2459;42;MATEUS SUPERMERCADOS S.A.;MATEUS JOSE CONRADO DE ARAUJO;AV CHANC OSVALDO ARANHA 1110;;JOSE CONRADO DE ARAUJO;SE;308;ARACAJU;49085-100;105;03.995.515/0237-01;271803487;-10.9074033;-37.091843;RICARDO;Mateus;Aracaju e regiao
2459;49;MATEUS SUPERMERCADOS S.A.;MATEUS VITORIA DA CONQUISTA;AV JURACY MAGALHAES 701;;BOA VISTA;BA;33307;VITORIA DA CONQUISTA;45026-090;105;03.995.515/0244-22;189.370.255;-14.8736855;-40.8444675;RICARDO;Mateus;Conquista e regiao
2459;51;MATEUS SUPERMERCADOS S.A.;MATEUS PORTO SEGURO;AV DOS TRABALHADORES SN;;OUTEIRO DA GLORIA - SEDE;BA;25303;PORTO SEGURO;45810-000;105;03.995.515/0248-56;190.428.776;-16.4242806;-39.0741715;RICARDO;Mateus;Porto Seguro e regiao
2459;52;MATEUS SUPERMERCADOS S.A.;MATEUS TEIXEIRA DE FREITAS;AV PRESIDENTE GETULIO VARGAS 7979;;SETOR BAHIA SUL;BA;31350;TEIXEIRA DE FREITAS;45986-330;105;03.995.515/0240-07;187.196.927;-17.5250833;-39.7739403;RICARDO;Mateus;Porto Seguro e regiao
2459;53;MATEUS SUPERMERCADOS S.A.;MATEUS CONCEICAO DO COITE;AV OLDACK AMANCIO ARAUJO 2135;;OLHOS D AGUA;BA;8408;CONCEICAO DO COITE;48730-000;105;03.995.515/0258-28;196.521.866;-11.5745655;-39.2708002;ANTONIO;Mateus;Sr Bonfim e regiao
2459;96;MATEUS SUPERMERCADOS S.A.;MIX MATEUS DA GLORIA;RUA PADRE JOSE  DE ANCHIETA SN;;PORTAL DO SERTAO;SE;4508;NOSSA SENHORA DA GLORIA;49680-000;105;03.995.515/0271-03;27.188.710-9;-10.2239694;-37.4168322;RICARDO;Mateus;Gloria e regiao
2459;97;MATEUS SUPERMERCADOS S.A.;MATEUS EUNAPOLIS;AVENIDA ANTONIO CARLOS MAGALHAES 844;LOJA 01;IVAN MOURA;BA;10727;EUNAPOLIS;45830-602;105;03.995.515/0297-34;209.091.531;-16.3732725;-39.5712432;RICARDO;Mateus;Porto Seguro e regiao
2459;98;MATEUS SUPERMERCADOS S.A.;MATEUS ITABUNA;RODOVIA BR 415 SN;;PARQUE VERDE;BA;14802;ITABUNA;45604-811;105;03.995.515/0282-58;203.268.450;-14.8132756;-39.2965626;RICARDO;Mateus;Ilheus e regiao
2459;A1;MATEUS SUPERMERCADOS E VAREJO LTDA;MIX MATEUS PETROLINA;AV DOUTOR ULISSES GUIMARAES 501;;DISTRITO INDUSTRIAL;PE;11101;PETROLINA;56310-770;105;59.008.895/0016-30;123345707;-9.3798987;-40.53331499999999;RICARDO;Mateus;Petrolina e regiao
2459;D5;MATEUS SUPERMERCADOS S.A.;MATEUS ARACAJU SANTA MONICA;AVENIDA JOAO RODRIGUES 582;;INDUSTRIAL;SE;308;ARACAJU;49065-450;105;03.995.515/0325-22;272133809;-10.8959105;-37.0509828;RICARDO;Mateus;Aracaju e regiao
2459;D6;MATEUS SUPERMERCADOS S.A.;MIX MATEUS;AVENIDA EDUARDO FROES DA MOTA SN;;CASEB;BA;10800;FEIRA DE SANTANA;44052-151;105;03.995.515/0335-02;223.300.361;-12.2252248;-38.9472852;RICARDO;Mateus;Feira e regiao
2459;D7;MATEUS SUPERMERCADOS S.A.;MIX MATEUS BOA VISTA;AVENIDA MILTON SANTOS 1904;;BOA VISTA;BA;13606;ILHEUS;45652-565;105;03.995.515/0323-60;216.513.219;-14.7893744;-39.0399724;RICARDO;Mateus;Ilheus e regiao
2459;E2;MATEUS SUPERMERCADOS S.A.;MIX MATEUS SALAVDOR SAO CRISTOVAO;RODOVIA BA 526 000305;;CASSANGE;BA;27408;SALVADOR;41505-220;105;03.995.515/0348-19;227.036.352;-12.8697265;-38.3639695;RICARDO;Mateus;Paralela e regiao
2613;1;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL LJ 108 - PITUBA;R RUA CEARA 339;LOTEAMENTO VELA BRANCA;PITUBA;BA;27408;SALVADOR;41830-450;105;02.212.937/0012-09;74346983;-13.0033191;-38.4631946;RICARDO;Hiperideal;Pituba e regiao
2613;2;SERRANA EMPREENDIMENTOS E PARTICIPACOES LTDA;HIPERIDEAL ARMACAO;AV SIMON BOLIVAR 558;;ARMACAO;BA;27408;SALVADOR;41750-230;105;02.212.937/0018-02;128.045.677;-12.9840629;-38.4391827;RICARDO;Hiperideal;Paralela e regiao
2613;3;SERRANA EMPREENDIMENTOS E PARTICIPACOES LTDA;HIPERIDEAL PRAIA DO FORTE;ROD BA 099 KM 54 S/N;LOTE 04;PRAIA DO FORTE;BA;21005;MATA DE SAO JOAO;48280-000;105;02.212.937/0014-70;82.707.448;-12.2701519;-37.8763488;RICARDO;Hiperideal;Alagoinhas e regiao
2613;4;SERRANA EMPREENDIMENTOS E PARTICIPACOES LTDA;HIPERIDEAL - VITORIA;AV SETE DE SETEMBRO, 304;;CAMPO GRANDE;BA;27408;SALVADOR;40080-001;105;02.212.937/0027-95;160.671.462;-12.9956174;-38.5262553;RICARDO;Hiperideal;Suburbio e regiao
2613;5;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA STELLA MARIS;R CAPITAO MELO 1118;;STELLA MARIS;BA;27408;SALVADOR;41600-610;105;02.212.937/0017-13;13638117;-12.9423366;-38.3376938;RICARDO;Hiperideal;Lauro e regiao
2613;6;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA STELLA MARIS II;R MISSIONARIO OTTO NELSON 100;;STELLA MARIS;BA;27408;SALVADOR;41600-650;105;02.212.937/0006-60;58.387.333;-12.9332871;-38.3355184;RICARDO;Hiperideal;Lauro e regiao
2613;7;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL PIATA OTAVIO MANGABEIRA;AV OCTAVIO MANGABEIRA  10241;;PIATA;BA;27408;SALVADOR;41650-000;105;02.212.937/0007-41;62.191.021;-12.959395;-38.3961481;RICARDO;Hiperideal;Paralela e regiao
2613;8;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL BURAQUINHO;AV SANTOS DUMONT 7410;LJ 07 ESTRADA DO COCO AREA 01;BURAQUINHO;BA;19207;LAURO DE FREITAS;42710-860;105;02.212.937/0008-22;62920003;-12.868628;-38.2978664;RICARDO;Hiperideal;Lauro e regiao
2613;9;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - TORORO;AV VALE DO TORORO SN;LOJA 36;TORORO;BA;27408;SALVADOR;40050-290;105;02.212.937/0009-03;69096102;-12.9864993;-38.510998;RICARDO;Hiperideal;Suburbio e regiao
2613;10;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - GRACA;AV EUCLYDES DA CUNHA 08;LOJA 08;GRACA;BA;27408;SALVADOR;40150-122;105;02.212.937/0010-47;64.455.531;-12.9987833;-38.5229678;RICARDO;Hiperideal;Suburbio e regiao
2613;11;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  BARRA;R MARQUES DE CARAVELAS 171;;BARRA;BA;27408;SALVADOR;40140-241;105;02.212.937/0011-28;68.794.073;-13.0054894;-38.5287054;RICARDO;Hiperideal;Suburbio e regiao
2613;12;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA PITUBA;R RUA CEARA 339;LOTEAMENTO BARRA BRANCA;PITUBA;BA;27408;SALVADOR;41830-450;105;02.212.937/0012-09;74.346.983;-13.0033191;-38.4631946;VINICIUS;Hiperideal;Pituba e regiao
2613;13;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - PATAMARES;AV LUIS VIANA FILHO 8544;ED SHOPPING PARALELA  SALA 109 E 110;PATAMARES;BA;27408;SALVADOR;41680-400;105;02.212.937/0013-90;79431702;-12.9366876;-38.3945855;RICARDO;Hiperideal;Paralela e regiao
2613;14;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - PRAIA DO FORTE;ROD BA 099 KM 54 SN;LOTE 04;PRAIA DO FORTE;BA;21005;MATA DE SAO JOAO;48280-000;105;02.212.937/0014-70;82707448;-12.2701519;-37.8763488;VINICIUS;Hiperideal;Alagoinhas e regiao
2613;15;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA VILA LAURA;R RAUL LEITE 46;;VILA LAURA;BA;27408;SALVADOR;40270-010;105;02.212.937/0021-08;145929622;-12.9715835;-38.4918217;RICARDO;Hiperideal;Vila Canaria e regiao
2613;16;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  ITAIGARA;R ANISIO TEIXEIRA 347;;ITAIGARA;BA;27408;SALVADOR;41815-060;105;02.212.937/0023-61;147578585;-12.9966288;-38.46447;RICARDO;Hiperideal;Pituba e regiao
2613;17;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  JARDIM APIPEMA;R PROFESSOR SABINO SILVA 607;;JARDIM APIPEMA;BA;27408;SALVADOR;40155-250;105;02.212.937/0025-23;159.469.826;-13.0038408;-38.5181779;RICARDO;Hiperideal;Suburbio e regiao
