codigo;loja;nome;N Fantasia;endereco;complemento;bairro;uf;codigo_municipio;municipio;cep;pais;cnpj_cpf;ins_estadual;latitude;longitude;vendedor;rede;regiao
2613;18;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA PITUBA;AV MANOEL DIAS DA SILVA 1175;;PITUBA;BA;27408;SALVADOR;41830-000;105;02.212.937/0024-42;158864161;-13.0085967;-38.4653295;RICARDO;Hiperideal;Pituba e regiao
2613;19;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL PIATA ORLANDO GOMES;R DA GRATIDAO SN;ESQUINA AVENIDA ORLANDO GOMES;PIATA;BA;27408;SALVADOR;41650-195;105;02.212.937/0026-04;159469934;-12.937541;-38.3832194;RICARDO;Hiperideal;Paralela e regiao
2613;20;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  CAMPO GRANDE;AV SETE DE SETEMBRO 304;;CAMPO GRANDE;BA;27408;SALVADOR;40080-001;105;02.212.937/0027-95;158864161;-12.9956174;-38.5262553;RICARDO;Hiperideal;Suburbio e regiao
2613;21;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL PARQUE SHOPPING;AV SANTOS DUMONT 4360;;CENTRO;BA;19207;LAURO DE FREITAS;42702-400;105;02.212.937/0028-76;164428685;-12.8945885;-38.3281556;RICARDO;Hiperideal;Lauro e regiao
2613;22;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA GUARAJUBA (MONTE GORDO);ROD BA 099 ESTRADA DO COCO KM 42;TERRENO;GUARAJUBA (MONTE GORDO);BA;5701;CAMACARI;42840-310;105;02.212.937/0030-90;168988933;-12.2701519;-37.8763488;RICARDO;Hiperideal;Camacari e regiao
2613;23;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  PATAMARES;AV IBIRAPITANGA 374;LOJA 374;PATAMARES;BA;27408;SALVADOR;41680-360;105;02.212.937/0031-71;171286107;-12.9606297;-38.4020599;RICARDO;Hiperideal;Paralela e regiao
2613;24;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPER IDEAL CD;R DA GRATIDAO 00;;PIATA;BA;27408;SALVADOR;41650-195;105;02.212.937/0033-33;177.537.392;-12.9384624;-38.3793447;RICARDO;Hiperideal;Paralela e regiao
2613;25;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL CAMINHO DAS ARVORES;AL DOS SOMBREIROS 170;;CAMINHO DAS ARVORES;BA;27408;SALVADOR;41820-420;105;02.212.937/0032-52;174.055.722;-12.9887519;-38.4537739;RICARDO;Hiperideal;Pituba e regiao
2613;26;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA CANELA;AV REITOR MIGUEL CALMON 1977;EDIF HIPERHIDEAL SUPERMERCADOS LOJA;CANELA;BA;27408;SALVADOR;40110-100;105;02.212.937/0019-85;140.382.679;-12.9953712;-38.5251167;RICARDO;Hiperideal;Suburbio e regiao
2613;27;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL AMAZONAS;R AMAZONAS 1541;EDIF RIVIERA LOJA;PITUBA;BA;27408;SALVADOR;41830-380;105;02.212.937/0036-86;193.103.105;-13.0022533;-38.45379250000001;RICARDO;Hiperideal;Pituba e regiao
2613;28;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL ORLA;AV OCTAVIO MANGABEIRA, ARMACAO;LOJA 4435;ARMACAO;BA;27408;SALVADOR;41750-240;105;02.212.937/0029-57;168.988.825;-12.9889962;-38.4368455;RICARDO;Hiperideal;Paralela e regiao
2613;29;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL HORTO VASCO DA GAMA;AV VASCO DA GAMA 864;LOJA 864;FEDERACAO;BA;27408;SALVADOR;40230-731;105;02.212.937/0034-14;187430052;-13.0042153;-38.49185;RICARDO;Hiperideal;Vasco e regiao
2613;30;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL HORTO JARDINS ACM;AVENIDA JURACY MAGALHAES JUNIOR 1034;;HORTO FLORESTAL;BA;27408;SALVADOR;40295-140;105;02.212.937/0022-80;147.186.841;-13.0057808;-38.4855405;RICARDO;Hiperideal;Vasco e regiao
2613;31;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL FEIRA DE SANTANA;AVENIDA NOIDE FERREIRA DE CERQUEIRA S/N;;LAGOA SALGADA;BA;10800;FEIRA DE SANTANA;44082-225;105;02.212.937/0042-24;216.851.764;-12.2737024;-38.9022473;RICARDO;Hiperideal;Feira e regiao
2613;32;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL ALPHAVILLE;AVENIDA ALPHAVILLE L. 03;;ALPHAVILLE I;BA;27408;SALVADOR;41701-015;105;02.212.937/0044-96;232.166.514;-12.939255;-38.404682;RICARDO;Hiperideal;Paralela e regiao
2644;1;SUPERMERCADO OGUNJA LTDA;CESTA DO POVO;AV GENERAL GRACA LESSA  888;;ACUPE DE BROTAS;BA;27408;SALVADOR;40290-110;105;32.819.547/0001-00;155.765.209;-12.9948055;-38.4958897;NIXON;Outros;Brotas e regiao
2646;1;SUPER MUSSURUNGA COMERCIAL DE ALIMENTOS LTDA;CESTA DO POVO;R DOUTOR ARTHUR COUTO 3;;MUSSURUNGA I;BA;27408;SALVADOR;41490-350;105;31.434.425/0001-32;151.634.587;-12.9167093;-38.3650082;NIXON;Cdp;Paralela e regiao
2647;1;SUPERMERCADO BOCA DO RIO EIRELI;CDP BOCA DO RIO LOJA 07;R PROFESSOR PINTO DE AGUIAR SN;;BOCA DO RIO;BA;27408;SALVADOR;41710-000;105;31.977.294/0001-30;153.232.707;-12.9749913;-38.4308805;NIXON;Cdp;Paralela e regiao
2652;1;LWA COMERCIAL LTDA;MASSIMO LUZIA;AV HERMES FONTES  1568;;LUZIA;SE;308;ARACAJU;49045-760;105;31.432.054/0001-50;271618353;-10.9315817;-37.0617513;VINICIUS;Massimo;Aracaju e regiao
2652;2;LWA COMERCIAL LTDA;MASSIMO FAROLANDIA;AV DR ADEL NUNES 1059;;FAROLANDIA;SE;308;ARACAJU;49032-100;105;31.432.054/0002-30;27.173.095-1;-10.9668605;-37.0652514;VINICIUS;Massimo;Aracaju e regiao
2797;1;SETE PORTAS SUPERMERCADOS LTDA;CDP SETE PORTAS LOJA 09;R CONEGO PEREIRA SN;;BARBALHO;BA;27408;SALVADOR;40300-756;105;36.613.171/0001-33;166.113.202;-12.9697045;-38.4972732;NIXON;Cdp;Suburbio e regiao
2821;1;GRAN REALIZACOES LTDA;GRAN HORTIFRUTI;AL DOS UMBUZEIROS 128;;CAMINHO DAS ARVORES;BA;27408;SALVADOR;41820-680;105;39.303.338/0001-58;171.980.602;-12.9843153;-38.460351;RICARDO;Outros;Pituba e regiao
2860;1;PGA COMERCIO ATACADISTA DE FRUTAS E VERDURAS EIRELI;PGA COMERCIO ATACADISTA DE FRUTAS E VERD;ROD BR 235 SN;MERC DO PRODUTOR BOX 01 C PAVILHAO C;TANCREDO NEVES;BA;18407;JUAZEIRO;48906-726;105;21.553.781/0001-11;121518705;-9.4312697;-40.5078709;ANTONIO;Outros;Petrolina e regiao
2860;2;PGA COMERCIO ATACADISTA DE FRUTAS E VERDURAS LTDA;PGA VILLA MIX II;AVENIDA AVENIDA JOAO PERNAMBUCO 120;;JATOBA;PE;11101;PETROLINA;56332-360;105;21.553.781/0004-64;114510334;-9.377722;-40.497981;ANTONIO;Outros;Petrolina e regiao
2997;1;SUPERMERCADO SAO LUCAS LTDA;SUPERMERCADO NUNES PEIXOTO CENTRO;PC JOAO PESSOA 99;;CENTRO;SE;2908;ITABAIANA;49500-070;105;13.152.186/0001-46;27.057.989-3;-10.6870929;-37.4277537;VINICIUS;Sao Lucas;Itabaiana e regiao
2997;2;SUPERMERCADO SAO LUCAS LTDA;SUPERMERCADO NUNES PEIXOTO NOVO HORIZONT;RUA MONTE ALEGRE  N 78;;NOVO HORIZONTE;SE;4508;NOSSA SENHORA DA GLORIA;49680-000;105;13.152.186/0002-27;271029609;-10.1906514;-37.4561603;VINICIUS;Sao Lucas;Gloria e regiao
3081;3;TRIELO COMERCIO EXPORTACAO E IMPORTACAO DE ALIMENTOS LTDA;TRIELO CEASA BA;ROD. BA 526, NÂº 1, BOX 15/16, GALPAO 05;;CEASA;BA;27408;SALVADOR;41404-000;105;44.459.499/0003-37;191217804;-12.842191;-38.362724;TRIELO;Trielo;Ceasa Salvador
4130;1;HIPER CARNE BARRA LTDA;HIPER CARNES BARRA DOS COQUEIROS;AV OCEANICA 835;;CENTRO;SE;605;BARRA DOS COQUEIROS;49140-000;105;44.069.669/0001-05;271805323;-10.9470392;-37.0295798;VINICIUS;Outros;Aracaju e regiao
4234;1;SUPERMERCADO BOMBOM LTDA;SUP BOMBOM LAGARTO CENTRO;AV ZACARIAS JUNIOR 100;;CENTRO;SE;3500;LAGARTO;49400-000;105;04.136.442/0002-00;27.184.977-0;-10.919518;-37.67068620000001;VINICIUS;Bombom;Aracaju e regiao
4234;2;SUPERMERCADO BOMBOM LTDA;SUP BOMBOM ESTANCIA CENTRO;RUA DA LIBERDADE 162;;CENTRO;SE;2106;ESTANCIA;49200-000;105;04.136.442/0001-10;27.101.934-4;-11.2682251;-37.4393414;VINICIUS;Bombom;Aracaju e regiao
4234;3;SUPERMERCADO BOMBOM LTDA;SUPERMERCADO BOMBOM LTDA GRAGERU;AVENIDA DEP PEDRO VALADARES 780;;GRAGERU;SE;308;ARACAJU;49026-115;105;04.136.442/0003-82;27.228.488-2;-10.9388078;-37.0569723;VINICIUS;Bombom;Aracaju e regiao
4236;1;COMERCIAL DE ALIMENTOS FLOR DA CHAPADA LTDA;COM DE ALIMENTOS FLOR DA CHAPADA;PC FLAVIO SILVANY 162;;CENTRO;BA;14703;ITABERABA;46880-000;105;03.451.160/0001-45;52.529.593;-12.5314716;-40.307395;RICARDO;Outros;Itaberaba e regiao
4237;1;VANDERSON CARMELITO ROCHA LTDA;ROCHA CARNES - ARACAJU;R MARIA VASCONCELOS DE ANDRADE 506;LOTE 116 QD 05 LOT RES AR;ARUANA;SE;308;ARACAJU;49000-626;105;16.918.263/0001-14;27.139.228-2;-11.007511;-37.0896431;VINICIUS;Outros;Aracaju e regiao
4237;2;VANDERSON CARMELITO ROCHA LTDA;ROCHA CARNES - BARRA DOS COQUEIROS;AV GAL ANTONIO S. B. PIRRO 14;;CONJUNTO PRISCO VIANA;SE;605;BARRA DOS COQUEIROS;49140-000;105;16.918.263/0002-03;27.180.097-6;-10.9076803;-37.0305437;VINICIUS;Outros;Aracaju e regiao
4237;3;VANDERSON CARMELITO ROCHA LTDA;ROCHA CARNES - NOSSA SENHORA DO SOCORRO;AV A 58;;MARCOS FREIRE;SE;4805;NOSSA SENHORA DO SOCORRO;49160-000;105;16.918.263/0003-86;27.180.095-0;-10.8488032;-37.0546051;VINICIUS;Outros;Aracaju e regiao
4237;4;VANDERSON CARMELITO ROCHA LTDA;ROCHA CARNES - ARACAJU SANTOS DUMONT;R MAJ AURELIANO 123;;SANTOS DUMONT;SE;308;ARACAJU;49087-400;105;16.918.263/0004-67;27.185.559-2;-10.8968094;-37.0814716;VINICIUS;Outros;Aracaju e regiao
4245;1;CDP SUPERMERCADOS LTDA;CDP ARMACAO STIEP LOJA 14;AV PROFESSOR MANOEL RIBEIRO;LOJA TERREO;ARMACAO;BA;27408;SALVADOR;41750-160;105;43.941.941/0002-13;189.576.699;-12.9820263;-38.4392324;NIXON;Cdp;Paralela e regiao
4245;2;CDP SUPERMERCADOS LTDA;CDP SUPER CENTRO MATA LOJA 10;PC BARAO ACU DA TORRE 41;;CENTRO - SEDE;BA;21005;MATA DE SAO JOAO;48280-000;105;43.941.941/0006-47;195180153;-12.5291672;-38.2964645;NIXON;Cdp;Alagoinhas e regiao
4245;3;CDP SUPERMERCADOS LTDA;CDP MATA PREMIUM LJ 01;RUA LUIZ ANTONIO GARCEZ S/N;;CENTRO - SEDE;BA;21005;MATA DE SAO JOAO;48280-000;105;43.941.941/0010-23;195718346;-12.5311601;-38.2968256;NIXON;Cdp;Alagoinhas e regiao
4245;4;CDP SUPERMERCADOS LTDA;CDP ALAGOINHAS LOJA 11;AVENIDA 24 DE MAIO 17;;CENTRO;BA;702;ALAGOINHAS;48000-127;105;43.941.941/0007-28;195.180.488;-12.1353847;-38.4224777;NIXON;Cdp;Alagoinhas e regiao
4245;5;CESTA DO POVO RODOVIARIA;CDP RODOVIARIA LOJA 17;AVENIDA ANTONIO CARLOS MAGALHAES 4362;;PERNAMBUES;BA;27408;SALVADOR;41110-700;105;43.941.941/0013-76;219.947.521;-12.9777455;-38.46583810000001;NIXON;Cdp;Pituba e regiao
4245;6;CDP SUPERMERCADOS LTDA;CDP MANOEL DIA D'AVILA LOJA 04;AVENIDA BRASIL 09;CENTRO;CENTRO;BA;10057;DIAS D'AVILA;42850-000;105;43.941.941/0008-09;195.180.261;-12.6112952;-38.3003649;NIXON;Cdp;Alagoinhas e regiao
4245;7;SUPER CASTELO SUPERMERCADO LTDA;CDP CASTELO BRANCO LOJA 05;RUA VITORINO ALVES MOITINHO S/N;;CASTELO BRANCO;BA;27408;SALVADOR;41320-600;105;31.360.337/0001-33;151.428.991;-12.9036409;-38.4409368;NIXON;Cdp;Vila Canaria e regiao
4245;8;CDP SUPERMERCADOS LTDA;CDP OGUNJA LOJA 08;AVENIDA GENERAL GRACA LESSA 000888;N 8888;ACUPE DE BROTAS;BA;27408;SALVADOR;40290-110;105;43.941.941/0004-85;192.339.665;-12.9937139;-38.4957522;NIXON;Cdp;Brotas e regiao
4245;9;CDP SUPERMERCADOS LTDA;CDP MARECHAL RONDON LOJA 13;RUA VICENTE CELESTINO 000009;;MARECHAL RONDON;BA;27408;SALVADOR;41280-000;105;43.941.941/0005-66;192.339.773;-12.9134664;-38.4684654;NIXON;Cdp;Vila Canaria e regiao
4245;10;SUPER SAO CAETANO LTDA;CDP SAO CAETANO LOJA 15;ESTRADA DE CAMPINAS 0;;SAO CAETANO;BA;27408;SALVADOR;40391-160;105;38.109.000/0001-05;170.141.430;-12.9211112;-38.4689205;NIXON;Cdp;Vila Canaria e regiao
4245;11;CDP SUPERMERCADOS LTDA;CDP SUPER MATA LOJA 02;RUA ARTUR TORRES 17;;CENTRO - SEDE;BA;21005;MATA DE SAO JOAO;48280-000;105;43.941.941/0009-90;195.180.350;-12.5275989;-38.30634939999999;NIXON;Cdp;Alagoinhas e regiao
4245;12;CDP SUPERMERCADOS LTDA;CDP ESPLANADA;AVENIDA MARIO ANDREAZZA - 60 CENTRO, ESP;60 CENTRO;ESPALANADA;BA;10057;DIAS D'AVILA;48370-000;105;43.941.941/0019-61;222.072.348;-11.800994;-37.9439208;NIXON;Cdp;Alagoinhas e regiao
4245;13;CDP SUPERMERCADOS LTDA;CDP ENTRE RIOS CENTRO;PRACA BARAO DO RIO BRANCO;97, CENTRO;CENTRO;BA;10503;ENTRE RIOS;48180-000;105;43.941.941/0020-03;222.072.564;-21.7551737;-43.3517206;NIXON;Cdp;Alagoinhas e regiao
4245;14;CDP SUPERMERCADOS LTDA;CDP GENARO DIAS DAVILA;AVENIDA GARCIA D AVILA - S/N, GENARO;S/N, GENARO;GENARO;BA;10057;DIAS D'AVILA;42850-000;105;43.941.941/0017-08;222.072.122;-12.6138971;-38.2951767;NIXON;Cdp;Alagoinhas e regiao
4245;15;CDP SUPERMERCADOS LTDA;CDP CENTRO DIAS DAVILA;AVENIDA BRASIL- 164, CENTRO;164 CENTRO;DIAS DAVILA;BA;10057;DIAS D'AVILA;42850-000;105;43.941.941/0018-80;222.072.230;-12.6112969;-38.3011702;NIXON;Cdp;Alagoinhas e regiao
4245;16;CDP SUPERMERCADOS LTDA;CDP CENTRO - SEDE;RUA SANTOS DUMONT S/N;;CENTRO - SEDE;BA;21005;MATA DE SAO JOAO;48280-000;105;43.941.941/0016-19;219.955.171;-12.5317991;-38.2976306;NIXON;Cdp;Alagoinhas e regiao
4245;17;CDP SUPERMERCADOS LTDA;CESTA DO POVO BOCA DO RIO;RUA PROFESSOR PINTO DE AGUIAR 00592A;;BOCA DO RIO;BA;27408;SALVADOR;41710-000;105;43.941.941/0014-57;219.955.063;-12.9746909;-38.4287159;NIXON;Cdp;Paralela e regiao
4245;18;CDP SUPERMERCADOS LTDA;CESTA DO POVO;RUA DESEMBARGADOR PEDRO RIBEIRO 62;;CENTRO;BA;7509;CATU;48110-000;105;43.941.941/0003-02;189.576.707;-12.379332;-38.386894;NIXON;Cdp;Alagoinhas e regiao
4245;19;CDP SUPERMERCADOS LTDA;CDP SUPERMERCADOS  7 PORTAS NOVO;R CONEGO PEREIRA SN;;MACAUBAS;BA;27408;SALVADOR;40301-155;105;43.941.941/0025-00;237.159.373;-12.9697045;-38.4972732;NIXON;Cdp;Suburbio e regiao
4290;1;BONTEMPO SUPERMERCADO LTDA;BONTEMPO SUPERMERCADOS;R DOM TOMAS 80;;COHAB SAO FRANCISCO;PE;11101;PETROLINA;56309-020;105;00.889.627/0001-45;0216797-20;-9.3985128;-40.5444317;ANTONIO;Outros;Petrolina e regiao
4382;1;SUPERMERCADO CATU LTDA;CDP CATU LOJA 12;R DESEMBARGADOR PEDRO RIBEIRO 62;;CENTRO;BA;7509;CATU;48110-000;105;39.869.867/0001-13;173607144;-12.379332;-38.386894;NIXON;Cdp;Alagoinhas e regiao
4469;1;COMERCIAL DE CARNES VALE DO SAO FRANCISCO LTDA;MULTI FRIOS PREMIUM;AV MIGUEL SILVA SOUZA;;PALMARES;BA;18407;JUAZEIRO;48901-765;105;02.423.862/0005-86;148.798.247;-9.4215994;-40.5225194;ANTONIO;Outros;Petrolina e regiao
4469;2;COMERCIAL DE CARNES VALE DO SAO FRANCISCO LTDA;MULTI FRIOS PREMIUM;AV DA INTEGRACAO AYRTON SENNA 782 A;;DOM MALAN;PE;11101;PETROLINA;56330-290;105;02.423.862/0004-03;0745146-60;-9.386196;-40.49625;ANTONIO;Outros;Petrolina e regiao
4561;1;LE DELIS DELICATESSEN LTDA;LE DELIS;AVENIDA LUIS VIANA FILHO 6312;EMPRESARIAL WALL STREET - LOJA 16 TERREO - PARALEL;PATAMARES;BA;27408;SALVADOR;41680-400;105;57.845.048/0001-18;223.833.973;-12.9410752;-38.41285939999999;NIXON;;
4575;1;MEL DISTRIBUIDORA LTDA;MEL DISTRIBUIDORA;RUA BOSCO SCAFFS 95;;INACIO BARBOSA;SE;308;ARACAJU;49041-060;105;50.911.223/0001-89;27.192.804-2;-10.9529409;-37.0704327;VINICIUS;Outros;Aracaju e regiao
4582;1;SUPERMERCADO JABOTIANA LTDA;HIPER CARNE JABOTIANA;RUA MAJ JOAO TELES 44;;JABOTIANA;SE;308;ARACAJU;49095-230;105;50.747.044/0001-58;27.192.235-4;-10.9427527;-37.0786915;VINICIUS;Bombom;Aracaju e regiao
4582;2;SUPERMERCADO JABOTIANA LTDA;SUPERMERCADO ARUANA;RUA MARIA VASCONCELOS DE ANDRADE 536;;ARUANA;SE;308;ARACAJU;49000-626;105;50.747.044/0002-39;27.239.224-3;-11.0072886;-37.0895225;VINICIUS;Bombom;Aracaju e regiao
4585;1;RF SUPERMERCADO BRASIL LTDA;CENTRO DE DISTRIBUICAO BRASIL;FAZENDA NOVILHAS SN;;ZONA RURAL;BA;6873;CAPIM GROSSO;44695-000;105;09.081.924/0005-68;119.996.032;-11.3822007;-40.0126252;ANTONIO;Outros;Sr Bonfim e regiao
4586;1;KI DISTRIBUIDORA LTDA;KI DISTRIBUIDORA E ATACADO;RODOVIA JUSCELINO KUBITSCHEK S/N;;ZONA RURAL;SE;4508;NOSSA SENHORA DA GLORIA;49680-000;105;43.506.193/0001-60;27.179.394-5;-10.2169252;-37.4270304;VINICIUS;Outros;Gloria e regiao
4607;1;MABENI DELICATESSEN LTDA;MABENI ARACAJU;RUA MANOEL MESSIAS MELO 676;;ARUANA;SE;308;ARACAJU;49000-179;105;57.924.925/0001-46;27.221.763-8;-11.0153242;-37.0777919;VINICIUS;Outros;Aracaju e regiao
4640;1;EKO EXPRESS MINIMERCADO LTDA;EKO EXPRESS MINIMERCADO LTDA;AVENIDA PRES TANCREDO NEVES 670;;JARDINS;SE;308;ARACAJU;49025-620;105;61.851.780/0001-78;27.236.176-3;-10.9521891;-37.0588378;VINICIUS;Outros;Aracaju e regiao
4673;1;ACM DISTRIBUIDORA DE ALIMENTOS LTDA;PAJEU MONSENHOR ANGELO;AVENIDA MONSENHOR ANGELO SAMPAIO 432;;VILA EDUARDO;PE;11101;PETROLINA;56328-000;105;44.846.016/0002-76;1151224-51;-9.3811331;-40.4882614;ANTONIO;;
5079;1;JNS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;MERCADINHO ECONOMICO;AVENIDA DA INTEGRACAO AYRTON SENNA 484;;DOM MALAN;PE;11101;PETROLINA;56328-010;105;24.333.585/0001-20;14687747;-9.3872144;-40.4937163;ANTONIO;Outros;Petrolina e regiao
5079;2;JNS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;MERCADINHO ECONOMICO  CENTRO;TRAVESSA DA MARAVILHA 836;;CENTRO;BA;18407;JUAZEIRO;48901-774;105;24.333.585/0002-00;86616292;-9.4199901;-40.5051335;ANTONIO;Outros;Petrolina e regiao
5080;1;JN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;MERCADINHO ECONOMICO  QUATI;AVENIDA DOIS 166;;JARDIM SAO PAULO;PE;11101;PETROLINA;56314-440;105;06.077.025/0001-70;30926904;-9.3904076;-40.5460928;ANTONIO;Outros;Petrolina e regiao
5085;1;DISTRIBUIDORA DE ALIMENTOS NORTE LTDA;CDP CD MONTE LIBANO;RODOVIA BA 093, DISTRITO INDUSTRIAL SN;;MONTE LIBANO;BA;21005;MATA DE SAO JOAO;48280-000;105;07.803.111/0001-85;68.114.699;-12.5281558;-38.3091439;NIXON;Outros;Alagoinhas e regiao
5095;1;SUPERMERCADO JHONES LTDA;SUPERMERCADO JHONES;AVENIDA MEDEIROS NETO 258;NÂº 258 TERREO;CENTRO;BA;14703;ITABERABA;46880-000;105;04.462.862/0001-97;55417080;-12.530364;-40.311245;RICARDO;Outros;Itaberaba e regiao
5116;1;COMERCIAL DE ALIMENTOS GILMAR LTDA;TOTAL ATACADO;AVENIDA LUIZ TARQUINIO PONTES 827;;CENTRO;BA;19207;LAURO DE FREITAS;42702-420;105;05.466.724/0003-00;157.994.708;-12.8893004;-38.3174369;NIXON;;
6006;1;JUNIOR E OLIVEIRA LTDA;ARMAZEM CECILIO MOTA;RUA J J SEABRA 126;ESTACAO-JACOBINA;ESTACAO;BA;17508;JACOBINA;44700-000;105;09.506.050/0002-09;128.165.674;-11.1870066;-40.5167277;ANTONIO;Outros;Sr Bonfim e regiao
6007;1;CARAVELAS COMERCIAL DE ALIMENTOS LTDA;CARAVELAS COMERCIAL DE ALIMENTOS LTDA;RUA MARECHAL DEODORO 240;;CENTRO;BA;10800;FEIRA DE SANTANA;44002-064;105;00.291.853/0001-20;29.207.325;-12.2574574;-38.9663903;RICARDO;Outros;Feira e regiao
6020;1;J MASCARENHAS ASSIS LTDA;SUPERMERCADO JL;RUA MANOEL FLORENCIO 434;;SAO JOAO;BA;14703;ITABERABA;46880-000;105;05.743.186/0001-92;59.899.578;-12.5345674;-40.2999364;RICARDO;Outros;Itaberaba e regiao
6041;1;ROSELLY FERREIRA SALES DA SILVA LTDA;ROSELLY FERREIRA SALES DA SILVA LTDA;RUA JUVENCIO ERUDILHO SN;;CENTRO;BA;27408;SALVADOR;44002-528;105;12.138.732/0003-93;203.518.975;-12.2503479;-38.9708302;VINICIUS;Outros;Feira e regiao
6049;1;MULTICOM ATACADO E VAREJO S/A;ECONOMART FEIRA DE SANTANA;RUA PASSO ALEGRE S/N;;LAGOA SALGADA;BA;10800;FEIRA DE SANTANA;44082-150;105;28.548.486/0024-02;217.398.226;-12.2597248;-38.9238804;NIXON;Economart;Feira e regiao
6049;2;MULTICOM ATACADO E VAREJO S/A;ECONOMART VITORIA DA CONQUISTA;AVENIDA BRUMADO 2295;;BATEIAS;BA;33307;VITORIA DA CONQUISTA;45052-000;105;28.548.486/0014-30;194.507.387;-14.8481864;-40.86979040000001;NIXON;Economart;Conquista e regiao
6049;3;MULTICOM ATACADO E VAREJO S/A;ECONOMART JEQUIE;AVENIDA GOVERNADOR LOMANTO JUNIOR 1981;;JOAQUIM ROMAO;BA;18001;JEQUIE;45200-565;105;28.548.486/0021-60;208.394.013;-13.8624059;-40.0986925;NIXON;Economart;Conquista e regiao
6049;4;MULTICOM ATACADO E VAREJO S/A;ECONOMART LUIS EDUARDO;AVENIDA ARNALDO HORACIO FERREIRA 228;;BOA VISTA;BA;19553;LUIS EDUARDO MAGALHAES;47853-054;105;28.548.486/0023-21;217.312.158;-12.0806624;-45.7786578;NIXON;Economart;
6049;5;MULTICOM ATACADO E VAREJO S/A;ECONOMART BARREIRAS;AVENIDA AHYLON MACEDO 745;;MORADA NOBRE;BA;3201;BARREIRAS;47810-035;105;28.548.486/0027-55;225.786.505;-12.1447075;-45.0090894;NIXON;Economart;Barreiras e regiao
6049;6;MULTICOM ATACADO E VAREJO S/A;ECONOMART SANTO ANTONIO;AVENIDA COSME E DAMIAO 555;;ANDAIA;BA;28703;SANTO ANTONIO DE JESUS;44434-040;105;28.548.486/0029-17;229.648.036;-12.9780981;-39.2830099;NIXON;Economart;Feira e regiao
6049;7;MULTICOM ATACADO E VAREJO S/A;ECONOMART  ITABUNA;AVENIDA IBICARAI S/N;;NOVA ITABUNA;BA;14802;ITABUNA;45611-000;105;28.548.486/0030-50;232.811.210;-14.8318099;-39.319847;NIXON;Economart;Ilheus e regiao
6123;1;EXITO SUPERMERCADO LTDA;EXITO SUPERMERCADO;RUA DR  LAUDELINO FREIRE 390;;CENTRO;SE;3500;LAGARTO;49400-000;105;34.811.344/0001-00;27188389-8;-10.9141875;-37.6723657;NIXON;Outros;Aracaju e regiao
OV067M;1;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO NOSSA SENHORA;RUA FRANCISCO VIEIRA DOS SANTOS 86;;JOVIANO BARBOSA;SE;4458;NOSSA SENHORA APARECIDA;49680-000;105;73.849.952/0051-17;27.223.761-2;-10.213432;-37.4228367;RICARDO;Atakarejo;Gloria e regiao
